tokenId,tickLower,tickUpper,liquidity
468355,200880,201460,0
468359,201500,202520,0
468361,201090,201480,0
468373,201250,201550,0
468380,200430,202390,0
468381,200890,201400,0
468408,200820,205750,0
46841,195930,200820,0
468418,200310,202540,0
468425,201390,201420,0
468426,201070,201780,0
468430,200310,202540,0
468441,201290,201510,0
468446,200820,203530,0
468448,200870,202010,0
468456,201080,201490,0
468461,201120,201930,0
468478,201060,201650,0
468482,201010,202030,0
468483,200750,201930,0
468486,200050,201070,0
468489,200930,201180,0
468490,201190,201210,0
468492,201490,204880,0
468493,201050,201210,0
468497,201050,201200,0
468499,201190,203960,0
468501,201030,201350,0
468502,200890,201590,0
468507,201170,203960,0
468508,200180,202210,0
468513,201060,201810,0
468519,200610,202530,0
468520,200130,202410,0
468525,201130,201320,0
468527,201060,201250,0
468529,198080,205420,0
468533,200700,201790,0
468546,201040,201270,0
468561,201090,201260,0
468567,200310,201940,0
468570,201190,201250,0
468580,201320,202210,0
468583,201290,201340,0
468584,201320,202540,0
468587,201180,201300,0
468593,201170,201450,0
468594,201310,202190,0
468603,200690,202020,0
468610,201290,202000,0
46862,196260,200310,0
468622,198910,203630,0
468625,201260,202050,0
468626,201280,201820,0
468627,201650,205420,0
468631,200880,202860,0
468635,201150,201420,0
468637,200290,202590,0
468644,201280,201450,0
468661,199820,203170,0
468674,201070,201340,0
468679,199270,201260,0
46868,198040,198290,0
468682,201280,203770,0
468687,199270,201250,0
468688,201300,203740,0
468690,201320,219280,0
468697,198080,203190,0
468700,200120,201900,0
468705,200860,202460,0
468709,200510,202110,0
468717,201290,202300,0
468720,201250,203870,0
468731,201270,201840,0
468732,200820,201770,0
468734,200640,201810,0
468736,201270,204410,0
46877,198140,198690,0
468772,200690,203150,0
468775,200500,201940,0
468783,201090,201460,0
468784,201280,202540,0
468789,200930,203190,0
468793,201260,202300,0
468799,200310,203190,0
468800,200760,201650,0
468808,201280,201670,0
468811,200840,202540,0
468813,201140,201330,0
468814,198920,203120,0
468817,198080,299320,0
468823,201250,202430,0
468834,199360,203190,0
468849,199390,203750,0
468850,201200,201530,0
468851,201180,201360,0
46886,196770,200560,0
468860,201320,202500,0
468862,198750,204630,0
468865,200850,202340,0
468868,201300,202860,0
468871,201310,201700,0
468876,199820,202790,0
468879,201300,201940,0
468887,200300,201310,0
468889,201300,201310,0
468892,200760,201870,0
468894,200800,201830,0
468907,195930,201300,0
468918,200220,202440,0
46892,198140,198670,0
468929,201250,201260,0
46893,197980,198250,0
468934,197620,204810,0
468940,201260,201490,0
468942,201250,201270,142007224419065
468955,201260,201280,273331330684832
468958,201260,201280,372435947898115
468962,201090,201360,0
468970,200940,201470,0
468973,200720,201820,0
468975,199550,203670,0
468976,201320,206760,0
468980,200800,201950,0
468991,200310,202170,0
469009,201270,205420,0
469020,200560,202540,0
469054,-887270,887270,0
469064,200320,203170,0
469066,200620,202410,0
46907,196620,198120,0
469071,200670,201720,0
469093,199360,203190,0
469096,201090,201360,0
469105,200830,203960,0
469112,200880,201550,0
469117,200710,201810,0
469133,200930,203190,0
469140,201170,201280,0
469144,200550,201550,0
469149,200820,203620,0
469150,198720,201190,0
469151,201090,201360,0
469158,200960,201500,0
469175,201020,201600,0
469180,199820,203530,0
469187,200280,201940,0
469195,200930,201530,0
469201,201180,201400,0
469208,201190,201450,0
46921,198070,198080,0
469213,201360,203880,0
469230,201420,204240,0
469231,201390,201490,0
469234,196260,207240,0
469249,200230,203770,0
469251,200620,202620,0
469252,200530,202550,0
469255,200690,202400,0
469258,201070,201630,0
469282,201360,202230,0
469287,201180,201470,0
469288,201280,201500,0
469293,200310,202860,0
46930,196930,199190,0
469312,200540,202390,0
469322,200820,202540,0
469326,201190,201470,0
469331,201420,201650,0
469344,201400,201450,0
469346,201230,201500,0
469362,201380,201390,0
469363,201330,202540,0
469368,200930,201820,0
469381,201360,201400,0
469382,201360,201370,0
469391,201250,201500,0
469398,201370,201380,0
469416,201400,201930,0
469430,201360,201430,0
469448,201300,201510,0
469450,198480,201370,0
469455,201390,201480,0
469477,199110,204940,0
469479,201410,201460,0
469483,201340,201490,0
469488,201450,201460,0
469493,201470,203090,0
469496,200820,201940,0
469503,201310,201590,0
469538,201560,201940,0
469539,201250,201540,0
469547,201230,201570,0
469552,201380,201580,0
469557,201490,201660,0
469594,201090,202640,0
469600,201340,201590,0
469614,201190,201750,0
469616,196920,207240,0
469618,200970,201700,0
46964,196940,199260,0
469642,200820,203880,0
469651,201450,201620,0
469665,201460,201900,0
469695,201390,201440,0
4697,194590,195040,268446570641767
469701,201090,202230,0
469702,201390,201460,0
469714,201440,201460,0
469715,201460,202640,0
469716,201460,201500,0
469725,-887270,887270,23670320895
469741,201450,202420,0
469750,198910,203880,0
469767,198760,204080,0
469777,201390,201490,0
469779,201480,201500,1956181686150
469786,202040,203300,0
469789,201420,202840,0
469801,199680,203700,0
469839,201400,201500,0
46984,198080,198180,0
469857,-887270,887270,0
469879,199820,202860,0
469881,-887270,887270,23683356597
469882,201460,201940,0
469888,199780,203430,0
469889,201280,201640,0
469891,201470,201480,0
4699,193380,196260,0
469933,201490,201500,0
469945,-887270,887270,23702909177
469946,199930,205490,0
469951,200310,201510,43080275286476
469953,201370,201560,0
469966,200110,204570,0
469971,201430,202170,0
469973,201460,201480,0
469976,201360,201940,0
469981,201420,201440,321587562125
469986,199820,202700,0
470020,198080,206290,0
470035,199540,203310,0
47004,195610,199820,0
470046,201430,201510,0
470053,201400,201460,0
470061,201450,201760,0
470096,201110,201390,0
4701,187920,217920,0
470105,201190,201470,0
470110,199820,202730,0
470127,201350,201410,0
470130,201370,201940,0
470145,199130,203530,0
470149,201320,201330,0
470168,200980,201250,0
470173,200690,203700,0
470176,201080,201350,0
470178,201260,201280,0
470181,201280,201290,0
470183,201190,201380,0
470187,200310,202240,0
470195,200310,201940,0
47020,198010,198120,0
470215,201130,201650,0
47023,197630,198630,0
470233,200210,202420,0
470237,200470,202120,0
470242,201230,201270,0
470244,201250,202300,0
470251,201210,201240,0
47027,195360,200550,0
470275,200630,201180,0
470286,200160,203670,0
470288,201210,201260,0
470293,-887270,887270,0
470294,201210,201510,0
470312,201160,201440,0
470345,200170,202100,0
470346,200760,201290,0
470348,201290,201300,0
470396,201360,201940,0
470404,200770,201300,0
470409,201310,201790,0
470419,201280,201320,0
470428,199820,203190,0
470432,200820,201290,0
470436,201300,201870,0
470444,201330,201370,0
470452,200820,201370,0
470455,200910,201450,0
470458,201240,201520,0
47046,191150,207240,0
470462,201250,201760,0
470463,200820,201940,460144929971
470476,201440,201460,0
470509,201090,201480,0
470519,201360,201590,0
470546,199600,203680,0
470561,201220,204020,0
470568,199820,202380,0
470573,201360,201650,0
470574,201090,201560,0
470579,201360,201940,0
470583,200760,202020,0
470585,201500,201790,0
470591,-887270,887270,26133205758
470596,200820,202540,0
470597,199970,203390,0
470602,201330,201610,0
470606,201620,201760,0
470610,201360,201930,0
470612,195300,203880,0
470627,201090,202240,0
470628,201240,201830,0
470635,201360,201930,0
470637,-887270,887270,23863882226
470642,201400,201800,0
470647,201590,201760,0
470652,201590,201600,0
470666,201590,201610,0
470669,201430,201780,0
470672,201310,201890,0
470676,200660,202140,0
470677,201520,201690,0
470699,193380,207240,0
47070,197690,198690,0
470700,200780,216410,0
470705,201060,202130,0
470710,201550,201730,0
470728,200480,202760,0
47074,197690,198690,0
470753,201050,202090,0
470756,201380,201920,0
470769,201440,201750,0
470773,200510,202390,0
470777,201420,201520,0
470778,198070,201370,0
470781,201390,201430,0
470788,200980,201330,0
470795,200680,201480,0
470797,201170,201440,0
470798,201090,201380,0
470800,201090,201430,0
470814,201200,201610,0
470819,201410,202530,0
470827,200970,201970,0
470838,201230,201510,0
470855,201420,201440,0
470860,201400,201420,0
470865,201070,201450,0
470869,201610,204330,0
470878,-887270,887270,0
470887,199720,202120,0
470890,201090,201480,0
470899,201420,201490,0
470911,201120,201820,0
470927,200840,201870,0
470933,200960,201880,0
470942,201410,201440,0
470947,200410,201700,0
470966,201120,201670,0
471016,201360,201640,0
471017,201460,201570,0
471023,201570,201930,0
471030,201270,201840,0
471039,201500,201930,0
471053,198130,198970,0
471058,201270,201670,0
47108,196260,199220,0
471087,201500,201510,0
471089,201500,201650,0
471104,201510,202860,0
471114,201530,201540,0
471119,201580,201590,0
471150,201540,201550,0
471168,201400,201680,0
471169,201550,201600,0
471181,201010,202240,0
471185,201290,202420,0
471193,200560,202860,0
471200,200730,202730,0
471203,201590,201600,0
47121,186440,199350,0
471224,201640,201940,0
471229,199740,203450,0
471235,201610,201640,0
471241,200930,202300,0
471243,201590,201610,0
471245,201600,201610,0
471251,201500,201580,0
471267,200820,202550,0
471277,201560,201570,0
471308,201590,201600,0
471316,200820,202860,0
471324,200690,202700,0
471331,201610,201620,0
471342,201620,201710,0
471343,201420,201980,0
471351,201690,201700,0
471376,201090,202860,0
471386,201490,201780,0
471405,200520,202140,0
471408,201400,201710,0
471449,201070,202210,0
47146,197680,198280,0
471470,201480,201860,0
471507,201640,201650,0
471511,201500,201790,0
47152,196320,200370,0
471521,201620,201650,0
471550,201500,201740,0
471557,201350,201770,0
471572,201090,202240,0
471575,197220,206290,0
471584,200310,203190,1152456392734
471594,201670,201680,249057885610199
471613,201530,201650,0
471623,200470,204070,0
471646,201280,202020,0
471649,201710,201720,0
471660,201120,202290,0
471679,201710,201730,6303923569913
471713,201520,201850,0
471714,201680,201690,0
471716,201690,201710,0
471730,200360,201820,0
471731,201670,201680,0
471733,200310,200820,0
471754,-887270,887270,0
471760,200840,202860,0
471776,199360,201600,0
471779,201630,201640,0
471781,201170,202080,0
471790,201420,201740,0
471792,201540,201550,0
471803,201600,201710,0
471806,198080,205420,105133470152618
471810,201570,201580,0
47182,197810,198250,0
471830,200930,202540,0
471834,201580,201590,0
471837,200760,202470,0
471844,201210,201940,0
471875,-887270,887270,0
471882,201270,201550,0
471890,200790,201340,0
471892,201030,204620,0
471900,200470,201940,0
471904,201110,201640,0
471906,201160,201270,0
471909,201050,201320,0
47191,198140,198160,0
471914,201320,202540,0
471915,201280,201580,0
471916,201180,201660,0
471920,200310,202540,0
471933,200780,201670,0
471936,201100,201380,0
471937,200570,201530,0
471941,200830,207190,0
471953,199360,202000,0
471955,200280,202290,0
47196,196950,199360,0
471966,200060,202540,0
471970,200770,201590,0
471972,201270,202000,0
471977,200310,201940,0
471979,201110,201380,0
471980,201310,201370,0
471983,201200,201340,0
471993,199350,201240,0
471994,201280,202240,0
471995,201230,201360,0
472001,201270,201420,0
472002,201090,201500,0
472010,201360,205850,0
472029,201260,201280,0
472042,201260,201270,0
472051,201240,201250,0
472074,200390,209470,0
47208,198100,198200,0
472093,201250,201360,0
472098,201160,201440,0
472113,201420,201480,0
472116,201400,201420,0
472133,201200,201480,0
472134,201170,201500,0
472137,200310,202540,0
472141,201170,201570,0
472165,201180,201510,0
472166,200900,201350,0
472168,201090,201650,0
472171,200850,201360,0
472176,201310,201380,0
472183,200860,201370,0
472184,199840,202550,0
472193,200830,201380,0
472197,200220,205000,0
472200,201050,201640,0
472209,200410,202390,0
472213,199630,201920,0
47223,196600,199820,0
472241,201090,201400,0
472249,201360,201370,0
472268,201350,201590,0
472291,196950,199310,0
472304,201310,205420,0
472306,201440,201930,0
472314,201410,201940,0
472322,201380,201530,0
47233,115140,322380,0
472332,201090,201380,0
472335,201200,201410,0
472348,201390,201940,0
472356,201370,201940,0
472369,201340,201400,0
472374,201270,201460,0
472393,201090,201640,0
47241,198080,198100,0
472422,201330,201650,0
472424,201330,201940,0
472442,174280,214480,0
472447,201160,201330,0
472448,200820,201650,0
472471,200740,201980,0
472490,200980,201940,0
472494,200560,201650,0
472550,198490,204420,0
472575,201380,201390,0
472609,201420,201430,0
47261,194160,200820,0
472615,201430,201560,0
472619,197850,204040,0
472625,201040,202170,0
472629,200910,201930,0
472648,200820,202540,0
472651,200820,202030,0
472677,201760,201840,0
472686,182830,204650,0
472687,200950,201850,0
472689,201330,201580,0
472722,200530,202260,0
472723,201010,202230,0
472725,199860,202640,0
472728,196240,206810,0
47273,197480,198400,0
47276,194710,200310,0
472772,201030,201340,0
472777,200930,201360,0
472782,199820,203190,0
472784,201360,201370,0
472803,199260,208430,15816971942115
472828,200660,202070,0
47285,194710,200310,0
472852,193380,205420,0
472863,199790,203130,0
472867,201310,201330,0
472872,200670,201940,0
472875,201320,201900,0
472885,199360,201480,0
472903,200920,204650,0
47292,197360,198290,0
47293,196950,197690,0
472932,198490,205420,0
472938,198890,204350,0
472940,201100,201400,0
472942,201250,201390,0
472959,200980,201890,0
47296,197460,198420,0
472965,201320,201340,0
472968,201300,201320,0
472969,201190,201530,0
47297,197490,198180,0
472978,199360,200820,0
472981,200060,202860,0
472991,200910,202160,0
473003,201370,201430,0
473031,201420,201790,0
473038,201010,201720,0
473048,201380,201940,0
473058,201060,201710,0
473062,201440,201500,0
473065,201250,201820,0
473066,201720,202000,0
473071,201620,202000,0
473074,201330,201800,0
473077,201400,201580,0
473082,201590,201650,0
473091,201730,202060,0
473092,201710,201720,0
473094,201820,201990,0
473097,201810,202120,0
473099,201820,202230,0
473101,201790,202260,0
473106,201800,202300,0
473108,199680,203880,120330592607168
473109,201610,201830,0
473110,201550,201830,0
473112,201790,202380,0
473123,-887270,887270,0
473133,201750,201760,0
473134,201520,201860,0
473135,201650,201720,0
473139,201210,202290,0
473140,201710,201720,0
473149,201650,201790,0
473156,201530,201880,0
473158,199260,203680,0
473172,200820,203530,0
473176,201600,201830,0
473182,201480,201970,0
473185,201180,202390,0
473186,201390,201790,0
473192,195610,203880,0
473195,201790,201800,0
473204,201800,202080,0
473208,201360,202240,0
473229,198080,207240,0
473257,200820,202330,0
473264,201720,202050,0
47327,184220,219280,0
473275,200310,205170,0
473282,201660,202060,0
473307,201700,203700,0
473313,201590,201700,0
473357,201260,202240,0
47337,197660,197960,0
473377,201340,201730,0
473383,201430,202000,0
473386,201010,203190,0
47342,196950,198080,0
473424,201480,201670,0
47343,194860,199260,0
473436,201760,201860,0
473454,199800,203400,0
473464,201030,202540,0
473526,201630,201640,0
473529,197680,203870,0
473537,201620,201790,0
473547,197750,203550,0
473552,201090,203880,0
473553,201630,201850,0
473555,201620,202060,0
473558,201610,201680,0
473562,201360,201930,0
473566,200810,202590,0
47357,197380,198390,0
473581,199600,202160,0
473584,199820,202540,0
47359,197550,198360,0
473608,200310,203190,0
473629,195860,207240,0
473632,201300,201750,0
473635,201600,202110,0
473656,201630,201690,0
473697,201400,201760,0
47373,195000,203880,0
473740,200340,202570,0
473742,201300,204120,0
473744,200720,202530,0
47375,197660,201910,0
473758,201400,201810,0
473772,201640,201710,0
473799,201060,202200,0
473814,200060,203190,0
473819,201630,202050,0
473839,201610,202050,0
473844,201090,201700,0
47385,197090,198080,0
473861,201090,202240,0
473863,201580,202050,0
473864,199820,201700,0
473894,201250,201950,0
47393,196460,199220,0
473932,200820,203880,0
473946,199360,205420,0
473947,201550,201810,0
473955,201300,201580,0
473961,201050,201320,0
473964,201160,201230,0
473966,201210,202050,0
473968,201030,201150,0
473975,200870,201140,0
473976,201030,201120,0
473977,198910,201360,0
473978,200920,201190,0
473979,201150,201360,0
473981,201150,202000,0
473983,201060,201120,0
473984,201020,201430,0
473985,200310,202540,0
473987,200820,201400,0
473990,201030,201130,0
473991,200060,202240,0
474003,201130,201810,0
474008,200990,201260,0
474015,201150,201180,0
474020,200310,201940,0
474029,201350,201360,0
474050,201200,201240,0
474055,197720,203530,0
474070,201210,201240,0
474074,199690,203030,0
474075,201170,201920,0
474079,201040,201320,0
474100,201090,202240,0
474101,200930,201600,0
474102,201060,201300,0
474104,201240,201380,0
474107,201160,201330,0
474109,201040,201330,0
474113,193380,201340,0
474121,201090,201650,0
47413,195930,200310,0
474132,200510,201940,0
474134,194310,202370,0
474136,200310,201360,0
474143,201280,201290,0
474144,196590,201280,0
47416,197560,197680,0
474168,200770,201960,0
474202,201250,201280,45670110662587
474226,201230,201360,0
474228,201090,202540,0
474229,201040,201500,0
474231,200680,203560,0
474245,200300,202540,0
474279,201260,201280,763065814244674
474291,201250,201820,0
474300,201140,201250,0
474324,200310,202540,0
474326,200690,201910,0
474330,191150,209410,0
474333,201250,203530,0
474340,200880,201990,0
474345,200810,201340,0
474360,201250,201260,0
474361,201250,201260,0
474364,201040,201270,0
474365,201260,201280,190842635145813
474369,201050,201280,0
474377,198490,205420,0
47439,196950,198910,0
474396,201120,201280,0
474404,201280,201300,117416729618618
474405,200710,201920,0
474410,201280,201510,0
474422,201290,207340,0
47443,197660,198080,0
474431,201260,201300,0
474444,201140,201300,0
474452,-887270,887270,0
474454,201090,201560,0
474460,200560,202540,0
474467,200790,201490,0
474477,200360,201760,0
474488,201170,201700,0
474500,201040,201300,0
47452,194830,199660,0
474545,201280,201930,0
474555,201290,201300,0
474567,200560,201750,0
474569,202540,203880,0
474572,201100,201310,0
474576,201160,201470,0
474582,201100,201370,0
474587,200370,202410,0
474588,201120,201340,0
474590,201120,201370,0
474602,200820,201940,0
474603,201110,201380,0
474605,200820,202540,0
474611,201150,201390,0
474620,201410,201420,0
474623,200310,203580,0
474629,201040,201420,0
474634,201460,201940,0
474638,201430,201940,0
474647,201170,201280,0
474648,-887270,887270,0
474654,201730,201850,0
474657,201190,201890,0
474661,201220,201500,0
474684,-887270,887270,0
474689,201400,201410,0
47469,196830,199070,0
474691,201420,201940,0
474695,201420,201530,0
474696,201420,201930,0
474700,-887270,887270,0
474702,201610,201620,0
474705,201300,201760,0
474709,201570,202240,0
474711,201550,202140,0
474714,201490,202070,0
474725,201340,201620,0
474735,201170,202230,0
474738,-887270,887270,0
474750,201560,201940,0
474757,201520,202240,0
474764,200980,202290,0
474765,200820,201940,0
474767,201350,201630,0
474773,201560,202530,0
474780,201510,202240,0
474786,200880,202420,0
474809,201230,202450,0
474811,201530,202450,0
474813,201540,201650,0
474815,201090,202240,0
474834,201570,201580,0
474841,201550,201560,0
474843,201530,201560,0
474845,199000,203670,0
474847,200890,201970,0
474855,201540,201550,0
474863,201540,201550,0
474865,201100,201990,0
474886,199820,201940,0
474888,201530,201570,2154489321548860
474890,201250,201880,0
474892,201360,201760,0
474901,201480,201650,0
474919,201660,202520,0
474924,201280,201670,0
474940,201330,201960,0
474951,201040,202420,0
474952,201590,201820,0
474961,201680,201690,0
474966,201470,201760,0
474982,201690,201710,0
474987,201630,201660,0
474993,200840,201860,0
474995,201620,202540,0
474997,201600,202540,0
475001,201600,201610,0
475010,201580,201760,0
475012,201300,201960,0
475031,201560,201570,0
475032,201480,201700,0
475034,201570,202540,0
475093,201740,201760,240296944880
475094,201650,201880,0
475095,201730,887270,0
475108,200930,202360,0
475112,200310,203880,0
475118,201660,202540,0
475120,201650,202540,0
475149,201670,201970,0
47517,193520,202300,0
475175,201640,202540,0
475196,201630,202540,0
475204,200890,202380,0
475206,201610,202540,0
475211,201480,201760,0
475215,201610,202540,0
475236,201600,202540,0
475237,200310,201590,0
475262,201530,201720,0
475265,200560,202540,0
47527,195610,200310,0
475287,200310,202860,0
475288,201340,201910,0
475301,200310,203180,0
475318,201590,202540,0
475326,200260,203870,0
475336,201590,202120,0
475357,201640,201680,0
475358,201250,202240,0
47540,197500,197880,0
475416,200600,201620,0
475419,201120,202240,0
475436,200310,203730,0
475453,201640,201650,0
47547,197220,198450,0
475473,201620,201640,0
475497,198330,203470,0
475510,201700,202550,0
475512,201690,202540,0
475513,201120,202110,0
475518,201670,202540,0
475534,194660,208520,0
475541,201650,202540,0
475544,200560,202830,0
475555,196260,207240,0
475559,200820,204070,0
475581,198910,203190,0
475635,200060,203550,0
475646,199820,203880,0
475647,201650,201720,0
475662,201630,202540,0
475664,201250,201830,0
475666,201620,202540,0
475667,200940,202300,0
47567,197660,198910,0
475687,201520,201710,0
475693,201610,201620,0
475716,-887270,201640,0
475738,191150,214170,0
475792,201640,201660,0
475806,201550,201750,0
475816,201550,201830,0
475838,201770,201790,0
475858,200310,203190,0
475862,199820,205420,0
475871,201000,202240,0
475884,201750,202540,0
475889,201740,202540,0
475898,199610,203810,0
475903,201720,202540,0
475906,201400,202050,0
475909,201730,202360,0
475915,201760,201870,0
475918,200410,202360,0
47592,197870,198000,0
475929,201200,204620,0
475961,201700,202540,0
475988,201690,202540,0
475998,201680,202540,0
476000,201520,201790,0
476003,201270,201780,0
476005,198480,208000,0
476012,201620,202670,0
476018,198080,203670,0
476038,201430,201860,0
476085,201610,201630,0
476109,201090,201330,0
476119,201670,201840,0
476122,201700,201820,0
476129,192200,203190,111106862662141
476136,201640,201680,0
476138,201230,201790,0
476139,201470,201640,0
476140,199900,203770,0
476141,200430,203530,0
476148,199820,202540,0
476166,201640,201650,0
476171,201620,201790,0
476173,201610,201630,3872515054515
476200,201350,201920,0
476262,201250,201520,0
476267,201330,201670,0
476307,199820,203570,0
476318,201320,201600,0
476323,200570,203140,0
476325,201680,201790,0
476328,199850,203420,0
476332,200970,201970,0
476335,201090,201540,0
476338,201640,202730,0
476350,201530,201540,0
476370,199590,206760,0
476379,201490,201510,0
476385,-887270,887270,0
476387,201500,201810,0
476396,200820,208190,0
476402,201300,201470,0
47641,195610,199140,0
476411,201490,201500,0
476427,201400,201410,0
47644,193380,204600,0
476448,201440,201450,0
476465,201320,201840,0
476469,201370,201650,0
476477,201530,201540,0
476478,201180,204040,0
476499,200830,201860,0
476501,201560,201700,0
476523,201270,201820,0
476525,201550,202150,0
476527,201560,202670,0
476528,201090,201560,0
476531,201570,201620,0
476537,200820,202550,0
476556,-887270,887270,0
476610,200600,201500,0
47665,190190,197820,0
476657,201230,201930,0
476670,201350,201760,0
476709,201330,201620,0
476715,199760,202040,0
476732,201470,201490,9646124020696
476744,201230,201830,0
476770,201470,201560,0
476784,201540,201580,0
476814,201450,201640,0
47683,197760,197880,0
476842,201380,201680,0
476850,201250,201820,0
476863,201570,202600,0
476875,201310,201930,0
476879,201360,201940,0
47689,196210,199390,0
476940,201620,202610,0
476949,200310,202230,0
477004,201540,202120,0
477007,201410,201720,0
477029,201550,201570,0
477039,201170,201940,0
477043,194710,203880,0
477044,200290,202900,124779696182196
477046,201250,202650,0
477049,201480,203830,0
477089,199130,205420,0
477111,200820,202540,0
477144,201710,201720,83384461571051
477145,201020,202690,0
477149,201720,202670,0
477153,201700,202670,0
477161,201700,202110,0
477162,201180,201930,0
477163,202000,202240,0
477164,200860,202270,0
477165,201310,201480,0
477167,201910,201920,0
477168,201360,202240,0
477170,201910,202670,0
477175,201890,201910,0
477177,189850,213920,0
477178,201360,202540,0
477182,201890,201900,0
477185,201890,201900,0
477189,201870,201880,0
477200,201220,202860,0
477202,201660,201950,0
477203,201810,202050,0
477241,201490,202340,0
477253,201760,202000,0
477258,201890,201900,0
477260,201650,202110,0
477263,201870,201880,0
477264,201850,201860,0
477266,201850,201860,0
477317,200770,201900,0
477321,201310,202830,0
477334,201330,202550,0
477339,201870,201890,0
477344,201850,201870,0
477351,201090,202730,0
477355,201810,201940,0
477361,201870,201890,0
477368,201340,203260,0
477373,201860,201880,0
477405,196260,205420,0
477408,201840,201860,0
477417,201650,202000,0
477430,201880,201900,0
477445,201860,201880,0
477452,201800,201830,0
477474,194870,209470,0
477484,201850,201870,0
477536,201450,202270,0
477556,201430,202280,0
477563,201360,202240,0
477568,201810,201830,0
477583,201850,202030,0
477589,201750,201770,0
477596,201530,202210,0
477598,199360,204620,0
47760,194160,203880,0
477608,201760,201940,0
477613,201160,202360,0
47762,197670,197820,0
477624,201940,207240,0
477632,201760,201780,0
477643,201650,201750,0
477652,201780,201800,0
477655,201790,201910,0
477666,194560,201790,0
477669,201800,202540,0
477679,201760,201780,0
477683,201200,203180,0
47769,197160,198330,0
477690,201580,201990,918253170159524
477695,201150,201940,0
477697,201780,201800,0
477707,200140,203510,0
477708,201810,201830,0
477711,201620,202200,0
477723,201360,202390,0
477734,201830,201860,0
477738,192200,201820,0
47774,195610,200310,0
477747,201790,201810,0
477750,200210,207240,0
477757,201730,201750,0
47777,197670,198490,0
477771,201640,201670,0
477773,201450,201730,0
477787,201520,201810,0
477789,201720,201750,0
477793,200520,203060,0
477802,201050,204180,0
477822,201540,201810,0
477852,201680,201710,0
477855,200820,203120,0
477872,201560,201790,0
477884,201690,201700,0
477898,201470,201700,0
47791,197540,197760,0
477920,201720,201740,0
477933,201740,201760,0
477935,201750,201770,0
477949,201560,201900,0
477953,201700,201730,0
477957,201700,201720,0
477961,201360,203460,0
477971,201500,201540,0
477972,201500,201540,0
477974,201300,201590,0
47798,196230,199320,0
477986,201520,201570,0
477987,201510,201520,0
477990,201270,201810,0
477992,201520,202900,0
477993,201510,201540,0
477997,201500,201520,0
478006,201390,203840,0
478007,201430,201460,0
478009,200450,202560,0
478013,201430,201470,0
478021,201460,201490,0
478026,201360,201590,0
478029,201460,201500,0
478035,201440,201510,0
478038,201490,201520,0
478041,201470,201500,0
478047,201340,201680,0
478051,201530,202110,0
478060,199130,203190,0
478063,200310,201370,0
478066,201530,201550,0
47808,195610,197680,0
478085,201520,201530,0
478090,201510,201530,0
478096,201480,201500,0
478097,201500,203470,0
47812,197640,199700,0
478123,201440,201460,0
478132,200670,202360,0
478137,201090,201940,0
478138,201490,202770,0
478141,200370,201880,0
478142,201480,201500,0
478159,201450,201470,0
47816,197560,197950,0
478163,200940,202050,0
478167,201300,201470,0
478176,201470,201480,0
478179,199820,203190,0
478183,201370,201580,0
478187,201080,201660,0
478189,201480,201500,0
478192,201210,202000,0
478199,201460,201480,0
478200,201300,201470,0
478204,201420,201440,0
478206,201430,201450,0
478212,201400,201430,0
478226,201420,202300,0
478247,199820,203880,0
478257,201260,201530,0
478263,201090,201370,0
478266,201300,201330,0
478279,201340,202230,0
47830,197730,197850,0
478311,201300,201870,0
478313,201040,201590,0
478314,201320,202030,0
478317,201080,201310,0
478319,201320,201940,0
478320,200830,201830,0
478321,201480,203190,0
478325,201290,202000,0
478328,201230,201260,0
478331,201260,201320,0
478347,200810,201680,0
478351,201350,204330,0
478356,201240,201260,0
478358,201250,203190,0
478368,201090,201480,0
478375,201260,201270,0
478380,201270,201820,0
478388,201280,202540,0
478390,201270,201290,0
478395,201270,201290,0
478425,201310,201340,0
478427,201090,201330,0
478434,201310,201330,84128988190204
478446,200680,201940,0
478447,200820,202240,0
478459,199820,201940,0
478471,201320,201340,7376292836573
478472,201320,201340,413943841796
478476,201320,201340,298060265397
478479,201090,201340,0
478485,201330,202540,0
478510,201160,201470,0
478522,200980,209600,0
478526,199420,203180,0
47853,195610,199820,0
478532,200820,201910,0
478543,200930,201760,0
478546,201300,201310,0
47856,197730,197840,0
478562,201330,201350,0
478565,201370,201400,0
478566,201090,201370,0
478567,201170,201450,0
478569,201090,201390,0
478585,199520,203590,0
478588,201340,201360,0
478594,201310,201330,0
478614,201340,201360,0
478623,200490,202240,0
478628,201090,201660,0
478638,201350,201370,0
478639,201010,201810,0
478673,201620,201650,0
478679,199130,203530,0
478684,201260,201420,0
478695,201310,201330,0
478703,201330,201350,0
478716,201360,201380,0
478731,201090,201420,0
478738,201320,201600,0
478753,201140,201680,0
47876,196950,199360,0
478777,201390,201410,0
478782,201390,201410,0
47879,197590,197860,0
478793,201360,201380,0
478800,201450,201470,0
478806,201420,201440,0
478808,201000,201860,0
478814,201410,201430,273876195265
478817,201410,201430,0
47883,197130,198280,0
478833,201300,201330,0
478838,200780,201800,0
478842,201250,201280,0
478851,201270,202540,0
478854,201400,201500,0
478856,201280,201560,0
478867,201440,201480,0
478871,200760,202220,0
478873,201410,201430,0
478878,201430,201630,0
478883,201390,201420,0
478896,201360,201380,0
478907,201390,201410,0
478920,201370,201390,0
478929,201040,202860,0
478945,200250,213180,0
478950,201300,201330,0
